Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3UFnjqDaLc6WMtvE1UrXek,"0e86yPdC41PGRkLp2Q1Bph","Body","O My Heart","Mother Mother",2008-09-23,213573,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie,vancouver indie",0.596,0.633,10,-3.602,0,0.0594,0.131,0,0.343,0.473,148.09,4
0PhL7aecZxj0wLXIdjmNft,"0BmLNz4nSLfoWYW1cYsElL","Mr. Saxobeat - Radio Edit","Sundown (Original Motion Picture Soundtrack)","Alexandra Stan",2016-05-06,195105,51,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"romanian pop",0.72,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004,4
4MuQWNaW51V9LRocFQUZRU,"2Q3eZMfDQgT8MhPowKFXYO","Ne Ver, Ne Boisia - Eurovision 2003 Version","t.A.T.u. - The Best","t.A.T.u.",2006-01-01,182506,42,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"dance pop,girl group",0.657,0.805,10,-5.517,0,0.0328,0.0193,0.0000492,0.418,0.662,136.019,4
4oNgvj3zUCsyAp0BuMkyxH,"6GfiCQDFYANz5wUkSmb3Dr","Courtesy Call","The End Is Where We Begin","Thousand Foot Krutch",2014-12-03,236898,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative metal,canadian ccm,canadian metal,canadian rock,christian alternative rock,christian rock,rap metal",0.532,0.637,11,-5.145,0,0.0812,0.00402,0,0.0822,0.445,164.069,4
6ocbgoVGwYJhOv1GgI9NsF,"66CXWjxzNUsdJxJ2JdwvnR","7 rings","thank u, next","Ariana Grande",2019-02-08,178626,85,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop",0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,4
6u7jPi22kF8CTQ3rb9DHE7,"7jVv8c5Fj3E9VhNjxT4snq,60rpJ9SgigSd16DOAG7GSa","Old Town Road (feat. Billy Ray Cyrus) - Remix","Old Town Road","Lil Nas X,Billy Ray Cyrus",2019-04-05,157066,3,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"lgbtq+ hip hop,country rock",0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,4
700820TsMjNHlawBrCRO3I,"7lMgpN1tEBQKpRoUMKB8iw","O.V.N.I.","Éternel insatisfait (Réédition)","Black M",2017-11-17,270973,13,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"french pop,pop urbaine,rap conscient",0.753,0.773,6,-7.294,0,0.151,0.0167,0.00000544,0.0953,0.595,130.058,4
2KklXplRtxMsBYo474Es0w,"4AKwRarlmsUlLjIwt38NLw","Be Mine","Be Mine","Ofenbach",2016-11-25,161322,71,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop dance",0.779,0.666,5,-7.361,1,0.0482,0.194,0.000556,0.0576,0.507,123.024,4
0BxE4FqsDD1Ot4YuBXwAPp,"7Ln80lUS6He07XvHI8qqHH","505","Favourite Worst Nightmare","Arctic Monkeys",2007-04-22,253586,87,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.526,0.866,0,-5.822,1,0.0568,0.00287,0.0000778,0.0945,0.248,140.266,4
7DFSnCBYlus7i4U9KKlbdU,"7f0OLhGgBMX9fUjm1dcPip","No Roots","MINT","Alice Merton",2019-01-18,237053,56,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.862,0.671,4,-6.576,0,0.0995,0.258,0.00274,0.0744,0.82,115.952,4
4QCVvLRNP45j83odN8Gzml,"7Ip2u3e5Nv6fFb5xyIHxEE","In The Dark","The Night The Sun Came Up","DEV",2012-01-01,226226,50,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"dance pop",0.736,0.824,8,-4.231,1,0.0672,0.00358,0.000921,0.329,0.443,124.954,4
7dt6x5M1jzdTEt8oCbisTK,"246dkjvS1zLTtiykXe5h60","Better Now","beerbongs & bentleys","Post Malone",2018-04-27,231266,83,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"dfw rap,melodic rap,pop,rap",0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,4
2Z5wXgysowvzl0nKGNGU0t,"4AcHt3JxKy59IX7JNNlZn4","Out of My League","More Than Just a Dream","Fitz and The Tantrums",2013-05-07,209386,76,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"la indie,modern alternative rock,modern rock,pop rock,pov: indie",0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,4
6LkimGaq63NPvSokpdOoPU,"6xBZgSMsnKVmaAxzWEwMSD","Over Again","Post Traumatic (Deluxe Version)","Mike Shinoda",2018-06-15,230537,43,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative hip hop",0.586,0.766,0,-7.492,0,0.0694,0.0592,0.000307,0.126,0.126,145.064,4
2ag28zkxul9hTpi5ksQLRp,"0e86yPdC41PGRkLp2Q1Bph","Oh Ana","Touch Up","Mother Mother",2007-05-08,197080,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie,vancouver indie",0.512,0.525,5,-7.152,1,0.0429,0.672,0.0000166,0.112,0.337,128.054,4
7AFASza1mXqntmGtbxXprO,"15UsOTVnJzReFVN1VCnxy4","changes","?","XXXTENTACION",2018-03-16,121886,79,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"emo rap,miami hip hop,rap",0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,4
4WvsxOf6HXbSA8bPKb7bXA,"0FEJqmeLRzsXj8hgcZaAyB","Feuille d'automne","Mini World (Deluxe)","Indila",2014-11-17,241200,50,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"french pop",0.533,0.437,2,-6.662,1,0.0294,0.0199,0.00000175,0.175,0.0747,87.52,4
2Iq6HhIquO7JKr0KfTNLzU,"1dWEYMPtNmvSVaDNLgB6NV","My Type","My Type EP","Saint Motel",2014-08-16,204811,70,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"la indie,modern alternative rock,modern rock,pov: indie",0.595,0.896,10,-2.951,1,0.047,0.0641,0.0000582,0.0748,0.567,118.001,4
1A68OpPGIN1ubMSbnC2pLB,"0ycvq8upLhNmddPdQXhLOy,0Bm5cFUEv8FGx1wEekHj0D","Paralyzed (feat. Jeffrey James)","Paralyzed (feat. Jeffrey James)","Arcando,Jeffrey James",2019-02-08,177103,34,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.551,0.61,6,-4.907,0,0.0304,0.507,0,0.672,0.347,72.486,4
6PUJGZFdU710GXZKBjkybw,"6SnMMbLQ4iS8WIyt3ksmCR","Vacant","Even Though You're Gone","Echos",2018-12-07,221721,2,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.59,0.621,4,-8.987,0,0.0311,0.00105,0.0000951,0.208,0.53,104.002,4
3Uyt0WO3wOopnUBCe9BaXl,"7lMgpN1tEBQKpRoUMKB8iw","Sur ma route","Les yeux plus gros que le monde","Black M",2014-03-31,252573,63,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"french pop,pop urbaine,rap conscient",0.747,0.785,7,-6.735,0,0.0413,0.053,0,0.08,0.389,125.025,4
4aie3id34NbdlJEaWNlKyZ,"2RJBv9wXbW6m539q9NOfW1","Roule","L'Everest (Deluxe Edition)","Soprano",2016-10-14,238893,59,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"french hip hop,french pop,rap marseille",0.641,0.683,7,-5.549,0,0.043,0.409,0.00000171,0.203,0.303,90.039,4
4lsOsGMzO1yCjGVucoWOZ1,"0FEJqmeLRzsXj8hgcZaAyB","Ainsi bas la vida","Mini World (Deluxe)","Indila",2014-11-17,214760,71,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"french pop",0.776,0.641,8,-6.925,1,0.0981,0.0486,0.00000577,0.0977,0.437,128.05,4
23OXdR7YuUBVWh5hSnYJau,"3YQKmKGau1PzlVlkL1iodx","Chlorine","Trench","Twenty One Pilots",2018-10-05,324466,76,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern rock,pop,pov: indie,rock",0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,4
0AUyNF6iFxMNQsNx2nhtrw,"4ZgQDCtRqZlhLswVS6MHN4","Blood // Water","Blood // Water","grandson",2018-05-04,216720,75,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern alternative rock,modern rock,pov: indie,rock",0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029,4
3UEnF6y5tyHVtMzldS3svp,"4zjO8Jhi2pciJJzd8Q6rga,30ejUciK31BCg0IVCbt1dW","Everything Black","Everything Black","Unlike Pluto,Mike Taylor",2017-03-10,228979,73,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.62,0.864,5,-4.334,0,0.114,0.0323,0,0.117,0.395,98.059,4
5d7P5eapBbN3gfce5ARfuh,"06bun5reMRmLxFCbcB6UHW","Fake","Fake","The Tech Thieves",2018-08-03,141176,66,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"dark r&b",0.661,0.432,3,-7.078,0,0.0362,0.393,0.00158,0.096,0.554,169.978,4
67Hna13dNDkZvBpTXRIaOJ,"6FXMGgJwohJLUSr5nVlf9X,791Z3924aa619hZ3xsOJEx","Teardrop","Mezzanine","Massive Attack,Elizabeth Fraser",1998-01-01,330773,73,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"downtempo,electronica,trip hop,ethereal wave,scottish indie",0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,4
6GyFP1nfCDB8lbD2bG0Hq9,"63MQldklfxkjYDoUE4Tppz","Midnight City","Hurry up, We're Dreaming","M83",2011-10-17,243960,77,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"french shoegaze,french synthpop,indietronica,metropopolis,neo-synthpop",0.507,0.729,11,-5.399,0,0.0393,0.0182,0.0000014,0.0658,0.272,105.013,4
0bXpmJyHHYPk6QBFj25bYF,"3iOvXCl6edW5Um0fXEBRXy","Intro","xx","The xx",2009-08-16,127920,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"downtempo,dream pop,indietronica",0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,100.363,4
3aauaXWRgwCMoykMbI0Jq1,"5sWHDYs0csV6RS48xBl0tH","I Feel Like I'm Drowning","A 20 Something Fuck","Two Feet",2018-10-05,185520,80,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"indie poptimism,modern rock",0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,3
5A5FuAAAfHTtqF55upYvuw,"6SnMMbLQ4iS8WIyt3ksmCR","Euphoria","Even Though You're Gone","Echos",2018-12-07,240082,1,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.635,0.539,7,-8.814,0,0.0385,0.012,0.0000706,0.381,0.169,110.065,4
5lJH3o6AFW9Aig1CdRdAF1,"64N1HzkQEXvjlJBQinWeu2","Crossfire","Sincerely","Stephen",2016-05-10,270510,59,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"la pop",0.323,0.558,5,-5.292,0,0.337,0.459,0.00000281,0.676,0.199,73.552,4
1DkX0AcEDzuFeh4TEAl143,"50tDsT4wwq8FCMJNkn1D67","GRRRLS","GRRRLS","AViVA",2017-10-13,228925,52,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,vapor pop",0.549,0.656,3,-6.515,1,0.0438,0.0351,0.00000119,0.129,0.594,180.043,4
3iARls5EH6Q4fks2tWJStQ,"1YznSk5tLLp9BnzuNgghrZ","Bury Me Low","Black","8 Graves",2019-02-22,217010,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"rebel blues",0.533,0.824,5,-4.2,1,0.101,0.232,0.00000519,0.269,0.389,155.07,4
2W0AJEbIC2vdZTV2nVSAsg,"5IH6FPUwQTxPSXurCrcIov","Outrunning Karma","Narrated For You","Alec Benjamin",2018-11-16,188850,68,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,pop,pov: indie",0.416,0.649,11,-5.271,0,0.0385,0.655,0.00000282,0.12,0.474,112.482,3
2ynCjjrmED5CfiVn2ZLkUk,"4kDmwaDsfY9hcvz7K0otLJ","Obstacles","Someday We Will Foresee Obstacles","Syd Matters",2005,208706,59,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"folktronica,french indie folk",0.395,0.415,3,-8.461,1,0.0338,0.242,0.912,0.134,0.143,126.875,4
2KdYwQDq2yZnDyHjmoGCZj,"64N1HzkQEXvjlJBQinWeu2","Play Me Like A Violin","Play Me Like A Violin","Stephen",2018-02-09,232176,54,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"la pop",0.422,0.683,9,-5.467,1,0.184,0.658,0,0.122,0.608,160.024,4
1jfBIylYmLMklQOpbWT5s0,"50tDsT4wwq8FCMJNkn1D67","Blame It On The Kids","Blame It On The Kids","AViVA",2018-11-16,196340,54,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,vapor pop",0.719,0.44,6,-6.266,0,0.166,0.364,0,0.163,0.505,133.013,4
55gz8MakFlHbhOAne0Aeai,"50tDsT4wwq8FCMJNkn1D67","Rabbit Hole","Rabbit Hole","AViVA",2019-03-28,228559,49,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,vapor pop",0.418,0.688,7,-5.637,0,0.102,0.0422,0.00000898,0.425,0.535,170.178,4
2QffgsYVZkvMQsZmQdgf2L,"0wnYgCeP013HkKoOyC5V32","Paper Love","CollXtion II","Allie X",2017-06-09,197673,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,canadian electropop,canadian pop,dark pop,electropop,metropopolis",0.567,0.685,1,-6.086,0,0.0827,0.106,0.00142,0.0674,0.38,189.948,4
2X8dkNEf1T36Wp8pmRY8Vi,"6SnMMbLQ4iS8WIyt3ksmCR","Saints","Saints","Echos",2018-10-08,240774,2,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.512,0.477,2,-9.912,0,0.0311,0.026,0.0000484,0.11,0.174,120.04,4
6rFGZ7xFUrURaacI5SS86D,"6SnMMbLQ4iS8WIyt3ksmCR","1216","Even Though You're Gone","Echos",2018-12-07,240325,2,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.603,0.492,6,-10.108,0,0.0413,0.19,0.000335,0.148,0.187,130.075,4
3EqHFfCSbX4Z1pX8JQ0c0r,"2HOMW1liAxI3URnEq95SMS","I See You","I See You","MISSIO",2019-03-15,228735,43,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern alternative rock,modern rock",0.461,0.766,1,-6.875,1,0.0566,0.000484,0.0000568,0.0884,0.399,169.957,4
0wv9RviaI42IHzWaIYfHs1,"6ioOEWNNGK40H8xrGj6XPW","Blue Light","pretty sad","XYLØ",2019-03-01,198400,28,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,indie poptimism,la pop",0.572,0.646,8,-5.91,0,0.0543,0.297,0.0000019,0.101,0.491,150.025,4
16NeN82ABDPjUvgEEGVaSQ,"1kDGbuxWknIKx4FlgWxiSp","Last Orders","Graveyard Whistling - EP","Nothing But Thieves",2014-07-20,238693,49,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative pop rock,modern alternative rock,modern rock",0.259,0.613,11,-8.347,0,0.16,0.265,0.00896,0.111,0.223,80.061,4
4i3txPQIUV4eC9g9FBpi9I,"6FQqZYVfTNQ1pCqfkwVFEa","Spanish Sahara","Total Life Forever","Foals",2010-05-10,409560,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative dance,garage rock,indie rock,indietronica,modern alternative rock,modern rock,oxford indie,rock,shimmer pop",0.364,0.565,9,-10.085,0,0.0705,0.0306,0.0371,0.108,0.346,128.219,4
65FDlW5ADEo7EpKaC8N31I,"7E3BRXV9ZbCt5lQTCXMTia","Happiness Does Not Wait","Erased Tapes Collection V","Ólafur Arnalds",2013-12-24,251625,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"compositional ambient,icelandic classical,neoclassical darkwave",0.403,0.128,5,-16.669,0,0.0403,0.989,0.852,0.109,0.119,122.933,3
5IU73KswqMJp0lqSD1m9Qu,"2nE0oyV6KZZB7Wu62QXOXP,3p5VCeIdYiZzNu0kyb9sMd","Hunted (feat. Jonny Rose)","Hunted (feat. Jonny Rose)","Priority One & TwoThirds,Jonny Rose",2015-10-02,264695,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"deep r&b",0.519,0.803,11,-3.622,0,0.0441,0.00204,0.0386,0.131,0.0859,175.092,4
2k1bFfcPIRTMeCGO48F0OE,"3OKg7YbOIatODzkRIbLJR4,7ddnIV2r4SLjuwyGlgLIWt","The Calling","The Calling","TheFatRat,Laura Brehm",2016-03-31,233590,58,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"speedrun,gaming edm,pop edm",0.672,0.504,11,-8.284,0,0.0322,0.423,0.00885,0.117,0.109,109.998,4
1RRS9H7wTZ0Sgl2FwpKHdP,"05Zr3tq3xPIxChT2JfMDCe","Evil Morty (For the Damaged Coda)","Evil Morty (For the Damaged Coda)","We Rabbitz",2017-12-01,168324,42,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.462,0.717,5,-6.769,0,0.0272,0.0114,0.502,0.114,0.0779,144.962,4
1VCBfWtJOGPV3mtGw8mSlW,"0YC192cP3KPCRWx8zr8MfZ","We Built Our Own World","Inception (Music from the Motion Picture)","Hans Zimmer",2010-07-09,115798,45,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"german soundtrack,orchestral soundtrack,soundtrack",0.283,0.0707,7,-28.994,0,0.0386,0.0519,0.884,0.657,0.0421,62.99,3
5xKVYMxOHB2XRLCUafFrz6,"0YC192cP3KPCRWx8zr8MfZ","Dream Is Collapsing","Inception (Music from the Motion Picture)","Hans Zimmer",2010-07-09,143804,60,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"german soundtrack,orchestral soundtrack,soundtrack",0.518,0.433,8,-12.194,1,0.0313,0.0711,0.79,0.42,0.0892,126.017,3
7G799Mcsbvfn5TSWZ7u7gI,"0YC192cP3KPCRWx8zr8MfZ","Radical Notion","Inception (Music from the Motion Picture)","Hans Zimmer",2010-07-09,222939,45,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"german soundtrack,orchestral soundtrack,soundtrack",0.173,0.215,8,-22.766,1,0.0487,0.622,0.839,0.123,0.0374,168.468,4
3maMYEbpgp1ttMONc8Wjyr,"0YC192cP3KPCRWx8zr8MfZ","Old Souls","Inception (Music from the Motion Picture)","Hans Zimmer",2010-07-09,463981,45,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"german soundtrack,orchestral soundtrack,soundtrack",0.299,0.115,2,-25.072,0,0.0383,0.913,0.926,0.0806,0.0396,94.942,4
77QDBf1zTvyegtTpAO5EpH,"0YC192cP3KPCRWx8zr8MfZ","Mombasa","Inception (Music from the Motion Picture)","Hans Zimmer",2010-07-09,294361,51,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"german soundtrack,orchestral soundtrack,soundtrack",0.511,0.834,9,-13.307,0,0.0312,0.00266,0.813,0.514,0.341,144.987,4
3C12og48CWBrxVV2FK6Dhw,"0YC192cP3KPCRWx8zr8MfZ","One Simple Idea","Inception (Music from the Motion Picture)","Hans Zimmer",2010-07-09,148368,45,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"german soundtrack,orchestral soundtrack,soundtrack",0.332,0.283,2,-18.227,1,0.0392,0.466,0.751,0.167,0.0537,168.093,4
7ifWgqspqvPpQWXCfyrho4,"0YC192cP3KPCRWx8zr8MfZ","Dream Within a Dream","Inception (Music from the Motion Picture)","Hans Zimmer",2010-07-09,304309,46,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"german soundtrack,orchestral soundtrack,soundtrack",0.165,0.402,2,-14.13,0,0.037,0.0863,0.816,0.0835,0.0516,86.906,4
3iR6S8t0mOLUZUAB77KgrP,"0YC192cP3KPCRWx8zr8MfZ","Waiting for a Train","Inception (Music from the Motion Picture)","Hans Zimmer",2010-07-09,570260,42,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"german soundtrack,orchestral soundtrack,soundtrack",0.0828,0.168,9,-17.612,0,0.0364,0.664,0.945,0.0833,0.0353,80.724,4
6ZFbXIJkuI1dVNWvzJzown,"0YC192cP3KPCRWx8zr8MfZ","Time","Inception (Music from the Motion Picture)","Hans Zimmer",2010-07-09,275556,74,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"german soundtrack,orchestral soundtrack,soundtrack",0.286,0.0968,7,-16.806,1,0.0323,0.178,0.696,0.0861,0.0395,62.881,4
5mZB7pYtcAPo7wo5DtW939,"3OKg7YbOIatODzkRIbLJR4","No No No","No No No","TheFatRat",2016-06-03,181824,54,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"speedrun",0.574,0.648,5,-3.8,0,0.0278,0.347,0.00544,0.107,0.488,147.983,4
3Xc1M0iSb1JnsQrth0LZCP,"58yUFNnwk1DyoBvKNPmYdH","Undone","NCS is Love, NCS is Life, Vol. 1","Desmeon",2016-07-28,244482,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"gaming edm",0.518,0.946,1,-3.668,0,0.116,0.000793,0.00113,0.392,0.566,174.075,4
374oL2AlfEPD4LZdjI3tjm,"05Zr3tq3xPIxChT2JfMDCe,22QkuOmdRnasuuVgUjhrVw","Blue (Da Ba Dee)","Blue (Da Ba Dee)","We Rabbitz,Adam Christopher",2017-04-07,185304,35,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"acoustic cover",0.679,0.549,11,-8.67,0,0.0354,0.0276,0.0000193,0.171,0.477,120.034,4
3UC76hBkfwLeXMaXCGvnTJ,"6Os3fHAI2Fma2UzTD91RU8","Eye Of The Storm","Eye Of The Storm","Watt White",2017-03-29,199008,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"rebel blues",0.529,0.943,2,-4.299,0,0.077,0.015,0,0.163,0.6,95.152,4
2diG4h1sYNUIsFuOrdI9Dz,"4ZqeEuvKpLniPp2LqyfzPl","High","High","Sivik",2015-04-01,231851,48,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"indie poptimism",0.621,0.705,7,-5.104,0,0.0451,0.0995,0.000958,0.242,0.597,135.063,4
3GLklY1nu9hS4JebAA6hS3,"2nsCjA4fEasmnlOK0wXU7T","The Return","The Return","NIVIRO",2017-09-30,203812,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"gaming edm",0.585,0.926,4,-4.251,1,0.158,0.0081,0.169,0.123,0.109,128.166,4
04pjfS3YIK6gXjxi1zHeZa,"47mIJdHORyRerp4os813jD,6yhD1KjhLxIETFF7vIRf8B","Legends Never Die (feat. Against the Current)","Legends Never Die (feat. Against The Current)","League of Legends,Against The Current",2017-09-15,235000,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"speedrun,video game music,neon pop punk,pixie,pop punk",0.498,0.598,4,-6.638,0,0.0377,0.00786,0,0.111,0.0573,140.078,4
1JSkeV8Z6PktAf0Mr0BBAw,"2AsCNMhgUuqhs3Sx9Ko5Vq,38SIErfZNd7u2qlIzFeZqm","Skin","Dream Machine EP","Jinco,Mia Vaile",2017-04-14,201616,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"bass trap",0.413,0.766,5,-4.936,0,0.0793,0.184,0.0000256,0.141,0.305,150.053,4
3zshP9h5monlNZLzdxFcpW,"2VXRxdCCHHajU61ohOXnO1,38SIErfZNd7u2qlIzFeZqm","Pain","Pain","Star Party,Mia Vaile",2016-10-07,210666,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"gaming edm",0.539,0.758,7,-4.637,1,0.0681,0.0605,0.00249,0.0973,0.509,179.95,4
3Fg5uhtWBlW0es8GSqQ6Ff,"153gpNcKRhv5Cn30q375Mr","Mortals","Mortals","Warriyo",2016-12-15,228340,1,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"belgian edm",0.323,0.657,2,-6.097,0,0.0458,0.0249,0.0691,0.157,0.0744,90.075,4
2Yjv7MOdst5y6fFsq4cKOL,"2LvhyFvUCDJ7gFuEBOcrM8","The Heart Asks Pleasure First / The Promise - Edit","The Piano: Music From The Motion Picture","Michael Nyman",1993-01-01,191866,55,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"british contemporary classical,british soundtrack,compositional ambient,minimalism,post-minimalism",0.208,0.276,9,-14.648,0,0.0293,0.961,0.92,0.129,0.231,177.108,3
20LbJKDQwIrnWDWrzt8fY6,"6dOnTTVTbQlFWF6yfD4Vw5","Rue des Cascades (Full Version)","The Very Best of Yann Tiersen for Piano Solo","daigoro789",2015-06-10,272341,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"anime score,japanese vgm",0.408,0.104,11,-26.179,1,0.0515,0.986,0.902,0.0768,0.131,101.252,4
